account,glv,is_eligible_per_market,is_eligible_label,glv_eligible_for_claim,glv_eligible_for_claim_raw,share,Share in USD
0x9f197cbc05e7a97bf31118379ccbdf2fff604533,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2862482144,286248214426863800,0.00000004017809757,$0.01004452
0x5b68f545836991354dd6408d28bde37584bc69eb,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2862336332,286233633151888220,0.00000004017605092,$0.01004401
0x75d2ed873ec112e308f03ba817836f1bae427e0a,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2862228773,286222877270138180,0.00000004017454122,$0.01004364
0xa0b2540cd1a944a5843108db536c3a882f16aaaa,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2862218331,286221833111376060,0.00000004017439466,$0.01004360
0x3a26e3414f1b1ce3a130fcbe6a814366db425237,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.286208253,286208252983450720,0.00000004017248854,$0.01004312
0x9eb47a8c7d1fc465739597e6ac46b2e86d736d76,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2861737901,286173790140723970,0.0000000401676513,$0.01004191
0xe660e9fbd53b0261ffdaea1a5d738ecc806f13c7,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2861487984,286148798355965800,0.00000004016414342,$0.01004104
0x1fad5377181e3988aa194d2ee8f4ee887df85ac2,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,claimed but not transferred,0.2861374622,286137462180671260,0.00000004016255227,$0.01004064
0x872c77b3b4a66aed014ca3cb7d042e1a25442442,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2860947447,286094744682612580,0.00000004015655639,$0.01003914
0x687c8e359342d131fa700c1c0d21e88817770286,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2860880465,286088046467090980,0.00000004015561622,$0.01003890
0x45c7d0e06c4720ce7b72f19a44650cdacf6a4ec8,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2860858159,286085815945329600,0.00000004015530315,$0.01003883
0xeb1bcbfec30297e70ce7fda0a6729a233c957117,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2860849182,286084918219029700,0.00000004015517714,$0.01003879
0xf4e90e2bd6d4fb28b52ebef25348d81146cf6b31,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2860834103,286083410321581860,0.00000004015496549,$0.01003874
0xa95bf91725bc9b5deedecdff6697f874417168ca,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2860440046,286044004590464130,0.00000004014943446,$0.01003736
0xef33e160d64620a76122bdc33d5ec1ee75a36412,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.286028397,286028396975510820,0.00000004014724376,$0.01003681
0x4da610ff61903ea32f240328ac6cf8f4ef99d9de,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2860281959,286028195905807520,0.00000004014721554,$0.01003680
0xff17b13fde1b3738b473d24ca640379f8e163738,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2860281623,286028162293207170,0.00000004014721082,$0.01003680
0xdc233bdf192113b8ffcc608e861cebcefa86fbc0,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.286018317,286018316963573900,0.00000004014582892,$0.01003646
0x86b33018c69f84dac379c1f98b07e4b05214ff49,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2860164247,286016424699808700,0.00000004014556332,$0.01003639
0x6d926e9c7a678c7c547bb2187438878efaaaad0a,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2860146745,286014674497968350,0.00000004014531766,$0.01003633
0x3362357ab64b11cffabf7ed8b7d3aa7bc15810d0,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2859731654,285973165379393100,0.0000000401394914,$0.01003487
0x72cfe6b62e5fd3d65310258207b3c3fb6d2599b0,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2859646501,285964650076146900,0.00000004013829618,$0.01003457
0xb2e5423c1d894de122437a54347f88aa91ec6f7a,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2859550378,285955037756772960,0.00000004013694698,$0.01003424
0xa3f8100488a41c9e462a90f2e0ca9182105623db,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2859502146,285950214605233280,0.00000004013627,$0.01003407
0x73cf8c69c6643cdc1f53d55679ff324ea2508c07,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2859189261,285918926146867260,0.00000004013187832,$0.01003297
0x55a6268d1e88e04e8092acb9df8ac195fce406db,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2858616079,285861607936428830,0.00000004012383308,$0.01003096
0x0e357da6714c021123cef416cbd465f6437bf11d,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2858579094,285857909403283100,0.00000004012331395,$0.01003083
0x8975140282e0cead9011db15ac2704e1427ec349,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2858352723,285835272266163300,0.00000004012013657,$0.01003003
0xbd91c33dd354365122a68c1bb3ad9e015eba5aec,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2857877809,285787780885333100,0.00000004011347064,$0.01002837
0x030462053869121e2c4e65ba9dd31490e94cb8df,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2857844221,285784422114678600,0.00000004011299919,$0.01002825
0x4a98bb7b6872c4872011ae650c491bd0d6201793,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.285778283,285778282958697800,0.0000000401121375,$0.01002803
0xbe196e3a9999bd37c6501ae3691fdf892b707e5d,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.285778283,285778282958697800,0.0000000401121375,$0.01002803
0xda01ee89fd58bc81e62e6bb549951a89d641262d,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2857757934,285775793445099740,0.00000004011178807,$0.01002795
0x64431762fa2b5b7e9f9c4daa5b18d1a8a25f89dc,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2857551189,285755118860986080,0.00000004010888616,$0.01002722
0xfc9e410aa4c2ff0498642ab5ea83b9029f899498,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2857517141,285751714124051360,0.00000004010840827,$0.01002710
0x5566f89cc82172105c671548f1d77c0da131bb14,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2857507699,285750769868518600,0.00000004010827573,$0.01002707
0x51df5de5a9e30c14fd88d34013081452ef893aa4,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2857275603,285727560288309600,0.00000004010501801,$0.01002625
0x9e51f56703a2d02f2ecfcb8f938e7d7f456bcc54,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2857242535,285724253463690080,0.00000004010455386,$0.01002614
0xcae420e29f7fb284702155314c528916707e33be,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.285722476,285722475956427650,0.00000004010430437,$0.01002608
0x0147a2d38acc12b88432f49b9a1dac86f6793220,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.285707,285707000023358200,0.00000004010213215,$0.01002553
0xeada1d5c58697df6b2b8b1c8b91c981e7d507174,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2856936394,285693639415660670,0.00000004010025684,$0.01002506
0x1f87868b208842ec7441838180bdd32f4d581cbc,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2856308466,285630846629489860,0.00000004009144318,$0.01002286
0xa683de5bfd63ead56a7d7440bd1474ce2690d0e8,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.285618301,285618300995955970,0.00000004008968226,$0.01002242
0xc1260b5f58b302e0acbc875de8100154a01e9d69,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2856176595,285617659478821340,0.00000004008959222,$0.01002240
0xc11b60d7b6efa9c58237352c59e856eb3d353a7f,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2856127434,285612743361465760,0.00000004008890219,$0.01002223
0xdf58d3653fb01de0a5851ff15774762971dea29b,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.285598834,285598833992961440,0.00000004008694985,$0.01002174
0x0d609736cbe775380b54f5999cd8d065b41c7a83,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2855631247,285563124745664770,0.00000004008193767,$0.01002048
0x21e2441035cdd3fdda3b2cec0ccd3c11cdae4725,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2855518679,285551867858097150,0.00000004008035764,$0.01002009
0x6c15313ed774cd815ec15d25582f893f18328666,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2855322844,285532284381661660,0.00000004007760888,$0.01001940
0xf6e591d5e2f34bcc16e503d3cb4b7f0dd9ba9703,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2855255082,285525508205483900,0.00000004007665777,$0.01001916
0x836ee376faa428125149fff93eb22f64f4a1df68,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2855253202,285525320152692540,0.00000004007663137,$0.01001916
0xbee4771d41c95b1ad703e40d391803cafb651903,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2855154339,285515433921102180,0.00000004007524373,$0.01001881
0xc16b6617f39e96a6d284a878907ceb8b1ae1e7a4,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2854408945,285440894506657500,0.0000000400647813,$0.01001620
0xf328b75aee6d02162b32f27c51f952d8a90c1dff,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2854064995,285406499520087780,0.00000004005995359,$0.01001499
0x7a298e1e780cbbb23cc2eca3a9134769edf41769,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2853752265,285375226503197800,0.00000004005556407,$0.01001389
0x2bd8fcd62afe218d3be74114115f2cca6e0363d6,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2853467832,285346783246183300,0.00000004005157175,$0.01001289
0x64825ae6af04879edf6b1e0a39924199ccca2720,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2853407453,285340745343135650,0.00000004005072426,$0.01001268
0xefa3c3a46a7b06fc9bf6736344ea9875a8263a59,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2853404942,285340494219360320,0.00000004005068901,$0.01001267
0xeab256bc218cb183dab05153e52a7be88a5dab4f,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2853230824,285323082411192580,0.00000004004824507,$0.01001206
0x61e2aa925ab3a2173698e5844d7f73e5bf3601d2,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2853015108,285301510788309200,0.00000004004521726,$0.01001130
0x0a3dd7fffde6486150e3298d8f63647d0f1b9f0b,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.285296129,285296129040381300,0.00000004004446187,$0.01001112
0x0dc110c470f8616cbcdd22eb9ff7f610ce50cff3,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2852895312,285289531161088220,0.00000004004353578,$0.01001088
0xbdd3186142d4aad0a45a8bff0a8939fd1ab3e212,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2852719368,285271936781912200,0.00000004004106622,$0.01001027
0x48002082cda92a7e3b87d022c95228f1df8598af,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2852637746,285263774563674020,0.00000004003992056,$0.01000998
0x2ea2a9b21bb62dd8278c904d80d95a5f3a4c7180,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.285258555,285258555018837630,0.00000004003918794,$0.01000980
0x0fcf9f7e1974acb95386a5ca9f1594908b449264,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2852522949,285252294949118370,0.00000004003830927,$0.01000958
0x7b2854c9cc175179f029c364041e6e33f297ac28,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2852511866,285251186575776130,0.0000000400381537,$0.01000954
0x622ba2d331f2d18fdb1aaccf74f421ce43279280,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2852452892,285245289193777400,0.00000004003732594,$0.01000933
0x33306db7d5e2995393bcc894fdade12980c516b9,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2852435778,285243577811941660,0.00000004003708572,$0.01000927
0xa03182b9e779027f3732ddf536dd68837dbb94e8,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2852327517,285232751721689060,0.00000004003556616,$0.01000889
0x0ddcfadabb89f94759b034032e3457f9795339e8,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2852316841,285231684096136320,0.00000004003541631,$0.01000885
0x0de3f84782427380c6588a9dca8675a5c40893cb,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2852161807,285216180670868130,0.00000004003324023,$0.01000831
0x7f3e4d32918194647a5663c7160c8cbc17c789fb,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2852048741,285204874126938530,0.00000004003165324,$0.01000791
0xd7ff4da61540e6e869c26e21d80a8c5c610ddc1a,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2851672425,285167242507181400,0.00000004002637122,$0.01000659
0x9ec6c5335955f093b7eb3b4d900069c4ad2e5f28,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2851583966,285158396623204030,0.0000000400251296,$0.01000628
0xd795c9e81048a6899c0a4400c45c2daa7296287f,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2851367752,285136775197603620,0.0000000400220948,$0.01000552
0x851fd4584cac4184211da1aa3b4b5867309a0ac8,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2851253007,285125300692193060,0.00000004002048423,$0.01000512
0x609b26cd17eedffad83bc7421578c389a5b357d0,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2851228376,285122837622797600,0.00000004002013851,$0.01000503
0x89588689fa743bbab5be720681b8e7a06b1e8f80,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2851212316,285121231627763140,0.00000004001991309,$0.01000498
0x3e54b700d4a3e525e49ca5d4a8fb4282bd3be70f,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2851210999,285121099873985250,0.00000004001989459,$0.01000497
0x90f749d7808dc4af81713af6542bb83c28d605a3,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2851178915,285117891478975550,0.00000004001944426,$0.01000486
0x0e141cb714fa659be84a0dda886dd96866dc6a59,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.285110378,285110377966522720,0.00000004001838966,$0.01000460
0x43f76ec710c9ac7b10c2dec2e2eb2f788175187a,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2851103383,285110338312384100,0.00000004001838409,$0.01000460
0xa5d07ba78f19f87ab4c39a98386382d2cb401a63,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2851101202,285110120238934400,0.00000004001835348,$0.01000459
0x06e84ad48a328e2b7c4dfb172c4edfb9fba6bd9b,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2851042148,285104214809431700,0.00000004001752459,$0.01000438
0xaf8b906ef27d5f855b4fa1961d8459dad3f51b7c,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2851029493,285102949284316600,0.00000004001734696,$0.01000434
0x1c620f06e17b48bc141173633a5cc48fe1d5682e,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2850968651,285096865071887260,0.00000004001649297,$0.01000412
0x4c4945b3a0f9f9c5c63233ff84d2b67d18a92be2,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2850890002,285089000232858100,0.00000004001538905,$0.01000385
0x9e1000d445c0a6dc1252868980c0c1112095483c,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.28507951,285079509976353060,0.00000004001405699,$0.01000351
0x4f9aed6be0ff86ee67a5570697cbe24277dbb467,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.285072343,285072342993154300,0.00000004001305103,$0.01000326
0xecce99b4b41a8b27dc280cfb2ee5a55ebcb861ba,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2850573274,285057327380908670,0.00000004001094342,$0.01000274
0xaa18d93a1ca6134ab2c35f17f98483227d54f6c9,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2850469537,285046953689451600,0.00000004000948736,$0.01000237
0x5e16ae687f39895684acef1af5c121a63ee43452,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2850467587,285046758693810460,0.00000004000945999,$0.01000236
0x57121d449716ba0a47564051e67400c4c2cc0fe0,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2850326138,285032613847811600,0.0000000400074746,$0.01000187
0xccd43048ed527329732fb0f7c935a663fa74391a,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2850261413,285026141303690980,0.00000004000656611,$0.01000164
0x7b77e5d015c2e1a211210c8fe69330096652eb1c,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2850151079,285015107942384260,0.00000004000501746,$0.01000125
0x265ba09d40afc843e2baeb317f9529dde4099223,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2850135668,285013566833611970,0.00000004000480114,$0.01000120
0xc41c923e4915d1639545abcf8b74a996937dc509,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2849924215,284992421505200930,0.00000004000183316,$0.01000046
0xce92f9807222f68286c201fa849a8146ed167b3e,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.284975625,284975624983555400,0.00000003999947559,$0.00999987
0xfdaef9d36104c3a5bfb80f104c76a7c9cd9aae8d,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2849656894,284965689431535840,0.00000003999808102,$0.00999952
0x0752a7317a4721c6814c8fd0f7ea42c062b7c450,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2849597255,284959725489455680,0.00000003999724392,$0.00999931
0x684930968d0206dbc180866eab874eb9909ec2ba,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2849576167,284957616706532480,0.00000003999694793,$0.00999924
0x18ed0c7ef91adb5ccb744661e33440b21f76d711,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2849304088,284930408800128220,0.000000039993129,$0.00999828
0x51286aa8ffef77365d5e127801d6051d2b98a739,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2849146504,284914650432283300,0.00000003999091714,$0.00999773
0x439fb614a11c48a7219605f296de5ff754d812fb,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2849110167,284911016682267650,0.0000000399904071,$0.00999760
0x3872bf794e878d6295d5129444fab0279045fa72,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2848895133,284889513332938600,0.00000003998738887,$0.00999685
0x272b6e89a7f107019525cd6e6b96bd73cc0793dd,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2848727104,284872710442174140,0.00000003998503039,$0.00999626
0x3f91d351cda299df36c8cd6203df16f1bb98e8b0,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2848620705,284862070453975840,0.00000003998353695,$0.00999588
0x3ad7d59b9df3248faaf5887c90867ea880f6f9c2,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2848549841,284854984084270100,0.0000000399825423,$0.00999564
0x82ba907f0f242d85b9a56458a0852cdbf9ace457,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2848480771,284848077065502620,0.00000003998157283,$0.00999539
0x7d2af7c74edfd56c2599286ab3d34c84bad42184,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2848304509,284830450920999230,0.0000000399790988,$0.00999477
0x5788142aad596498905a8a231d34d7c747834f4d,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2848077058,284807705846181980,0.00000003997590628,$0.00999398
0x94c072326cf50e9d91b442761445dc779a09ef0f,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2848029272,284802927241254270,0.00000003997523555,$0.00999381
0x8fc4258bbabc0abe273574835996e77148b7c9c9,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2848029233,284802923274085120,0.00000003997523499,$0.00999381
0xfcfd51b2332fd3828543f23a549fa27fd039ba34,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847921585,284792158504371100,0.00000003997372404,$0.00999343
0x27c8f66a28d9f3c84b05c0dc3f7b8cd2269bf3db,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847909287,284790928731366850,0.00000003997355143,$0.00999339
0xf7cfd8faf818503c0a13de3697573e83264de5bd,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847900496,284790049555511740,0.00000003997342803,$0.00999336
0x57ebf95452d73961e4904522d5946465fe8a83f6,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847737613,284773761347533950,0.0000000399711418,$0.00999279
0xf25d83d38d8760303194ae76b112bcf17c46c7d0,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847712557,284771255731936350,0.00000003997079011,$0.00999270
0x1e5f0a0250f308a4b11fbe35b0e09fbed11cd3bf,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847629462,284762946219720030,0.00000003996962377,$0.00999241
0xeac9e00278e5c89247faf64b525ba1a161d82eb0,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847537098,284753709808476640,0.00000003996832734,$0.00999208
0xd0a4f1be6ea0aedde2d7bea62925cba7ea10648e,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847501588,284750158789509300,0.00000003996782892,$0.00999196
0xb0ac2c17341f7a8a6ae058ef0071f04b2330cc60,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.284748806,284748805985714780,0.00000003996763904,$0.00999191
0xd6dbeb57e550ccd72f57663f5cf281a36bf94ccd,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847456359,284745635865437150,0.00000003996719407,$0.00999180
0xcfc01199b52b3acf6089b64d2f0d4e9390ef4fae,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847445576,284744557553409900,0.00000003996704272,$0.00999176
0x0db9a8d56ef230e3a5654099b386daad7ef94ba5,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847439716,284743971628271040,0.00000003996696048,$0.00999174
0x7a7cb4ee23e4d768a6bc5ef20badb9d4748e2fe9,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847393872,284739387227378620,0.00000003996631701,$0.00999158
0x91674964d11b89c9645c5369a998dca854a0c333,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847373888,284737388750131650,0.0000000399660365,$0.00999151
0x7b07608c3e4ef235c7a5e15f02a7fa9552ce113f,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847366728,284736672847172700,0.00000003996593602,$0.00999148
0x8bd7299309ba8eadde26bff95e1a499e24ea3703,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847314307,284731430727223400,0.00000003996520023,$0.00999130
0x9d236968c661fa521797eea6ae296db6f5d5ed36,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.284726605,284726605039196060,0.00000003996452289,$0.00999113
0x78caf53601c3b310f7ab376880d14b3d3aa7312f,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847261858,284726185818967900,0.00000003996446405,$0.00999112
0x71a9de3bca428bfc54351c22712e22a37f30ca12,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847236128,284723612826821630,0.0000000399641029,$0.00999103
0x0eefa734a1fc7de98f89dbd24661ad42b9127670,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847234433,284723443327372200,0.00000003996407911,$0.00999102
0xe8c0fe3699db673486c391a4eefa5a18c7cfd4d6,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847217342,284721734198046820,0.00000003996383921,$0.00999096
0x0703ed2159c179bdebcc49dc9dfec1400024e2cc,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,TRUE,not claimed yet,0.2847217342,284721734198045600,0.00000003996383921,$0.00999096
