rn,distribution_share,sum_distribution_share,running_approximate_distribution_usd,sum_approximate_distribution_usd,distribution_token,receiver_type,account,balance_before_event,pool_share,approximate_distribution_usd,is_contract,contract_name,has_redeemed,redemption_usd,redemption_bonus_usd,approximate_distribution_before_redemption_bonus_usd
488,0.000004380254415557574,1.0000000000000009,3367397.1034607217,3373254.04556872,GLV,CONTRACT,0x76f928bd55d6b8df097520850bd3e2767001339f,11.10169712776785,3.4344235883480453e-7,14.775710927899837,true,,false,,,14.775710927899837
489,0.000004378309774597589,1.0000000000000009,3367411.8726118817,3373254.04556872,GLV,CONTRACT,0x2fbca57baf01165ecbe19e362fed6d0b640c7033,11.096768460865913,3.4328988548165587e-7,14.769151159914387,true,,false,,,14.769151159914387
490,0.000004376259079046666,1.0000000000000009,3367426.6348455246,3373254.04556872,GLV,CONTRACT,0x3208aba70988cf6c34af1748fcfaff9b6c53aed5,11.091571,3.431290967122274e-7,14.762233642851006,true,,false,,,14.762233642851006
491,0.000004367943012900731,1.0000000000000009,3367441.3690269636,3373254.04556872,GLV,CONTRACT,0xf76cb415a5c51414feb191855ab8d2c9ce89eceb,11.070494039876692,3.424770593868972e-7,14.734181439081015,true,,false,,,14.734181439081015
492,0.000004358611901435004,1.0000000000000009,3367456.071732193,3373254.04556872,GLV,CONTRACT,0x1f3f0548a8f3daec1b268cd65f914bd3dcd94dca,11.046844460758635,3.4174543546090844e-7,14.702705229579598,true,,false,,,14.702705229579598
493,0.0000043552073924965485,1.0000000000000009,3367470.762953149,3373254.04556872,GLV,CONTRACT,0x9bd4657defa1f5552fb43433810652bfa96dd049,11.038215777691903,3.4147849832220155e-7,14.69122095602978,true,,false,,,14.69122095602978
494,0.00000433876211511435,1.0000000000000009,3367485.398700007,3373254.04556872,GLV,CONTRACT,0xa27900fa7943da7c1a3512739901a24ebd27dcab,10.996535438752945,3.401890743938163e-7,14.635746857569776,true,,false,,,14.635746857569776
495,0.000004332844171892098,1.0000000000000009,3367500.014484138,3373254.04556872,GLV,CONTRACT,0x6ece7668c1688bc87222894e2570a3f9a08d4e21,10.981536489596152,3.3972506655617066e-7,14.61578413165387,true,,false,,,14.61578413165387
496,0.0000043325331404566075,1.0000000000000009,3367514.6292190817,3373254.04556872,GLV,CONTRACT,0x3fd0cfe30d7784a1694cfb41e8c6f5b5472c9515,10.980748184519223,3.3970067953209803e-7,14.614734943605804,true,,false,,,14.614734943605804
497,0.00000433140643191192,1.0000000000000009,3367529.2401533513,3373254.04556872,GLV,CONTRACT,0x6dac88e588c85cad7672324e981bce4592fb1c6e,10.977892556551595,3.396123377593159e-7,14.610934269449258,true,,false,,,14.610934269449258
498,0.000004329895462264133,1.0000000000000009,3367543.8459907365,3373254.04556872,GLV,CONTRACT,0x18cf6bb253d371c7aef4c02f5abd0cba34f142d6,10.974063023878927,3.3949386724807793e-7,14.605837384972132,true,,false,,,14.605837384972132
499,0.000004315787585527682,1.0000000000000009,3367558.404238669,3373254.04556872,GLV,CONTRACT,0x623909a483d864a6c46240d2d140f27fe4c09157,10.938306796092775,3.3838771175918473e-7,14.55824793269651,true,,false,,,14.55824793269651
500,0.000004312575855720277,1.0000000000000009,3367572.9516526214,3373254.04556872,GLV,CONTRACT,0x99ea2d16f990f5e6f5872fe0073f425e389fcad5,10.930166709194765,3.3813588984284183e-7,14.547413952130409,true,,false,,,14.547413952130409
501,0.000004310449434211534,1.0000000000000009,3367587.4918936137,3373254.04556872,GLV,CONTRACT,0x57a99c6732bb3b111da2e032ff6d2ca13e37e608,10.924777321886076,3.379691636325455e-7,14.540240992173457,true,,false,,,14.540240992173457
502,0.000004309972368937219,1.0000000000000009,3367602.0305253435,3373254.04556872,GLV,CONTRACT,0x7b046db337a50d452998a7350985c29508b5ba9e,10.923568206231332,3.379317584027153e-7,14.538631729806875,true,,false,,,14.538631729806875
503,0.000004309839770142283,1.0000000000000009,3367616.5687097837,3373254.04556872,GLV,CONTRACT,0x274d270a52c1fd9d8a2d3601fbc94ff842044a4d,10.923232136331904,3.3792136173654217e-7,14.538184440385416,true,,false,,,14.538184440385416
504,0.00000430953156718668,1.0000000000000009,3367631.1058545774,3373254.04556872,GLV,CONTRACT,0x6af498b0b7acc4b140ef5e9d7426c45419cf5dae,10.922450999999999,3.378971964849312e-7,14.537144793518573,true,,false,,,14.537144793518573
505,0.0000042657982318018005,1.0000000000000009,3367645.4954757206,3373254.04556872,GLV,CONTRACT,0x98e2f037be428a9ec3cca348e446fcce9e3d0608,10.811609437440163,3.344681993447309e-7,14.389621143005316,true,,false,,,14.389621143005316
506,0.0000042470415526229285,1.0000000000000009,3367659.8218258196,3373254.04556872,GLV,CONTRACT,0xa132f442f09069d942c0d3c878ff03caa35ab5ee,10.76407088108897,3.329975454671343e-7,14.32635009908375,true,,false,,,14.32635009908375
507,0.0000042427541729824655,1.0000000000000009,3367674.133713498,3373254.04556872,GLV,CONTRACT,0x084a765627fcc8a99fe707f00de62be6b7402704,10.753204573855507,3.326613851355081e-7,14.31188767836667,true,,false,,,14.31188767836667
508,0.000004240999324426714,1.0000000000000009,3367688.439681626,3373254.04556872,GLV,CONTRACT,0xab8aa0aff860c8c5f9e7493091ca92405329b504,10.748756933302518,3.325237928246039e-7,14.305968128376623,true,,false,,,14.305968128376623
509,0.000004210060924364409,1.0000000000000009,3367702.641286671,3373254.04556872,GLV,CONTRACT,0x48ce9f13604a5511db72869b942ed5d356658b0d,10.67034396580695,3.3009800745053205e-7,14.201605045203026,true,,false,,,14.201605045203026
510,0.000004175465581223281,1.0000000000000009,3367716.7261928353,3373254.04556872,GLV,CONTRACT,0x2873efd2867fc2fafd77fe7acae393d6e6275f0d,10.582662524240476,3.273854923484667e-7,14.08490616399438,true,,false,,,14.08490616399438
511,0.000004175345691835613,1.0000000000000009,3367730.810694582,3373254.04556872,GLV,CONTRACT,0xdfc259047fed7862949db971fbfa6a38a6b97461,10.582358666166389,3.273760921880665e-7,14.084501746632407,true,,false,,,14.084501746632407
512,0.000004159644466586268,1.0000000000000009,3367744.8422321067,3373254.04556872,GLV,CONTRACT,0x8899dcf0150c95158a55d6f0bd650d0585a75822,10.542564117558896,3.2614500711294415e-7,14.031537525039669,true,,false,,,14.031537525039669
513,0.000004154564412727487,1.0000000000000009,3367758.8566333195,3373254.04556872,GLV,CONTRACT,0x51b4abd600f85f7b9e4723ec4933cc58103243ea,10.529688787958719,3.2574669561896545e-7,14.01440121280883,true,,false,,,14.01440121280883
514,0.0000041477490156193816,1.0000000000000009,3367772.8480444667,3373254.04556872,GLV,CONTRACT,0x69bc7750ceb28d900c1299eb9c0fcf47255a8c97,10.512415253747804,3.2521232116553415e-7,13.991411146941756,true,,false,,,13.991411146941756
515,0.0000041361915131752955,1.0000000000000009,3367786.8004692215,3373254.04556872,GLV,CONTRACT,0x5257e52a3ffb57a1fc30e931567c04a565e9cbe9,10.483122916016924,3.243061327287306e-7,13.952424755065572,true,,false,,,13.952424755065572
516,0.000004131007068142,1.0000000000000009,3367800.7354055266,3373254.04556872,GLV,CONTRACT,0xa98b5664d4e38588380da286553090aaa6ed649d,10.469983008359785,3.238996362418689e-7,13.934936304882978,true,,false,,,13.934936304882978
517,0.000004108212925651034,1.0000000000000009,3367814.593451398,3373254.04556872,GLV,CONTRACT,0x12378082d4b0dbe5a40f5f03fe915bf6bfa2a3b1,10.412211554417954,3.2211241720799063e-7,13.858045871510058,true,,false,,,13.858045871510058
518,0.000004091266442388015,1.0000000000000009,3367828.3943324764,3373254.04556872,GLV,CONTRACT,0x53db134cda1eb9bf2ca7eb6897cd427059f8cc47,10.369260915774998,3.207836952586139e-7,13.800881078284917,true,,false,,,13.800881078284917
519,0.000004068143286574902,1.0000000000000009,3367842.1172132757,3373254.04556872,GLV,CONTRACT,0xb7dec66a3ce95919a723362440629549b3275a3c,10.31065558190133,3.1897067929589855e-7,13.722880799392017,true,,false,,,13.722880799392017
520,0.000004061258106002328,1.0000000000000009,3367855.816868612,3373254.04556872,GLV,CONTRACT,0x36a92d846787cb08653cd2476a8583e51057a299,10.293205182418774,3.184308333343376e-7,13.699655336171112,true,,false,,,13.699655336171112
521,0.000004056882764665519,1.0000000000000009,3367869.50176481,3373254.04556872,GLV,CONTRACT,0xf1d8d621adbdda54c465f6242e3fc1fbc0c289fe,10.282115937424386,3.180877761949887e-7,13.684896198305974,true,,false,,,13.684896198305974
522,0.00000405437007324192,1.0000000000000009,3367883.178185062,3373254.04556872,GLV,CONTRACT,0x72b41953bde9ecd8cd98a244babfdfef8a3468be,10.275747554103715,3.178907637414473e-7,13.676420251796054,true,,false,,,13.676420251796054
523,0.000004052646094552497,1.0000000000000009,3367896.848789896,3373254.04556872,GLV,CONTRACT,0xe1aab92bad396c7bcbaa7fada7ff4794beebbd2e,10.271378152820375,3.1775559184239656e-7,13.670604833707484,true,,false,,,13.670604833707484
524,0.000004033221787111341,1.0000000000000009,3367910.453871606,3373254.04556872,GLV,CONTRACT,0xf57593e34a67a44f21b66c19f74db5987c4df97d,10.222147501431165,3.162325912736102e-7,13.605081710049234,true,,false,,,13.605081710049234
525,0.000004005472928423155,1.0000000000000009,3367923.965349366,3373254.04556872,GLV,CONTRACT,0xb2096483a345e872eea09283147449e179610484,10.15181838454167,3.1405688808865463e-7,13.511477760219394,true,,false,,,13.511477760219394
526,0.000003989623531482623,1.0000000000000009,3367937.423363084,3373254.04556872,GLV,CONTRACT,0xc05ff101e44e34cad6f450bfca4bf72ec23ed0ea,10.111648296734302,3.128141853241686e-7,13.458013717869921,true,,false,,,13.458013717869921
527,0.000003986964049232109,1.0000000000000009,3367950.8724056925,3373254.04556872,GLV,CONTRACT,0xc4e422710ad7a57bf60c23a3a1b0f9942a54df2e,10.104907873996067,3.126056634506099e-7,13.449042608609256,true,,false,,,13.449042608609256
528,0.000003980317660570482,1.0000000000000009,3367964.2990283435,3373254.04556872,GLV,CONTRACT,0xc7b97335bee112454a22716ec2b834cc99a0a13f,10.08806268946689,3.1208454043282937e-7,13.426622651168001,true,,false,,,13.426622651168001
529,0.000003979391023316212,1.0000000000000009,3367977.722525212,3373254.04556872,GLV,CONTRACT,0x5b26f24a109185546a4f48121230e7438b1d8cd9,10.085714139549863,3.1201188563833605e-7,13.42349686830126,true,,false,,,13.42349686830126
530,0.000003978168228441975,1.0000000000000009,3367991.1418972826,3373254.04556872,GLV,CONTRACT,0xbbff5c524a399589f57a470179bb2de2ccdd3f22,10.082614982045461,3.119160100301779e-7,13.41937207054484,true,,false,,,13.41937207054484
531,0.00000395205124366527,1.0000000000000009,3368004.4731701287,3373254.04556872,GLV,CONTRACT,0x1702b8d84ada515038df2cb5382b45d3ef0135b3,10.016421828092644,3.098682570901874e-7,13.331272845988762,true,,false,,,13.331272845988762
532,0.000003945631921091572,1.0000000000000009,3368017.7827889686,3373254.04556872,GLV,CONTRACT,0x1c3c227fd6fa1f3d4e7a965cfe5a3f83c3f26401,10.000152139572839,3.093649376302488e-7,13.309618840147227,true,,false,,,13.309618840147227
533,0.000003945571893329327,1.0000000000000009,3368031.09220532,3373254.04556872,GLV,CONTRACT,0xe648a21d813d09745c9e0b907b1f1d0c678983df,10,3.093602310369085e-7,13.309416351255386,true,,false,,,13.309416351255386
534,0.000003945571893329327,1.0000000000000009,3368044.4016216714,3373254.04556872,GLV,CONTRACT,0xe32938d2934cbeee253de5d1dec7ca8a401f085d,10,3.093602310369085e-7,13.309416351255386,true,,false,,,13.309416351255386
535,0.000003945571893329327,1.0000000000000009,3368057.711038023,3373254.04556872,GLV,CONTRACT,0x9a04bc0ba2f6bab967f388c806786082b1cfc819,10,3.093602310369085e-7,13.309416351255386,true,,false,,,13.309416351255386
536,0.000003945571893328789,1.0000000000000009,3368071.020454374,3373254.04556872,GLV,CONTRACT,0xf81b8a48235ab7358b304d03ffc4280e45db4443,9.999999999998636,3.093602310368663e-7,13.309416351253573,true,,false,,,13.309416351253573
537,0.000003945532437610394,1.0000000000000009,3368084.329737631,3373254.04556872,GLV,CONTRACT,0xb361ce69f9de2791aded065fcdafc3ebbb8e77c3,9.9999,3.0935713743459816e-7,13.309283257091876,true,,false,,,13.309283257091876
538,0.00000394088145896074,1.0000000000000009,3368097.6233319556,3373254.04556872,GLV,CONTRACT,0x7feb2a9c19ae6f6c139f64a3d21c80afa8c6b0c2,9.988112155866384,3.089924684161379e-7,13.293594324546074,true,,false,,,13.293594324546074
539,0.000003940653291672257,1.0000000000000009,3368110.9161566137,3373254.04556872,GLV,CONTRACT,0x4fc18cf23649b9a419724aef19e124e9553cb033,9.987533868878716,3.089745785165268e-7,13.292824658317135,true,,false,,,13.292824658317135
540,0.000003940442351815309,1.0000000000000009,3368124.208269718,3373254.04556872,GLV,CONTRACT,0x51b40ac75d8fcc81b38c0ce3df640c3d0fedd5de,9.986999244589382,3.089580393671602e-7,13.292113104591312,true,,false,,,13.292113104591312
541,0.000003936751313340261,1.0000000000000009,3368137.4879320124,3373254.04556872,GLV,CONTRACT,0xe2b01e4494320a6215ef097fb69a4adbfe159207,9.977644356185781,3.0866863632337394e-7,13.279662294123005,true,,false,,,13.279662294123005
542,0.000003935953140581451,1.0000000000000009,3368150.764901867,3373254.04556872,GLV,CONTRACT,0x0c393acb53143c023c25736954a8b19c28baa99c,9.975621397840607,3.086060540372698e-7,13.276969854635288,true,,false,,,13.276969854635288
543,0.000003935771450486152,1.0000000000000009,3368164.041258835,3373254.04556872,GLV,CONTRACT,0x45cd37b8754f776d805f77b9ea1d593ec357e82e,9.975160906686952,3.085918082723013e-7,13.276356967786283,true,,false,,,13.276356967786283
544,0.000003935482597742428,1.0000000000000009,3368177.316641429,3373254.04556872,GLV,CONTRACT,0xaf756460c00d90a57e265282e566054c3a224341,9.974428813212207,3.085691602116525e-7,13.27538259409994,true,,false,,,13.27538259409994
545,0.000003909928775546263,1.0000000000000009,3368190.505824489,3373254.04556872,GLV,CONTRACT,0x368fc83b555312ac8a215030e9554c7c383efc93,9.909662987402854,3.0656556312808475e-7,13.189183059996983,true,,false,,,13.189183059996983
546,0.000003906160990915735,1.0000000000000009,3368203.682297854,3373254.04556872,GLV,CONTRACT,0x72ddb2fbb4fe3a93d579efdab2cc2807f40f2b39,9.900113586878945,3.0627014265285074e-7,13.176473365249224,true,,false,,,13.176473365249224
547,0.000003906116174396034,1.0000000000000009,3368216.858620042,3373254.04556872,GLV,CONTRACT,0x302e912826211b72222cdbaa684426dc61f7fded,9.9,3.0626662872653944e-7,13.176322187742834,true,,false,,,13.176322187742834
548,0.000003906116174396034,1.0000000000000009,3368230.0349422297,3373254.04556872,GLV,CONTRACT,0x4a26a662ecdcc7d0bde008569ab2d9f65eaaf03b,9.9,3.0626662872653944e-7,13.176322187742834,true,,false,,,13.176322187742834
549,0.000003851036385322346,1.0000000000000009,3368243.0254662964,3373254.04556872,GLV,CONTRACT,0x4275385fa0321d92c6d8ef1ea324b8bf7fe31e54,9.760401,3.019479908372873e-7,12.990524066420944,true,,false,,,12.990524066420944
550,0.0000037969216758494736,1.0000000000000009,3368255.8334477,3373254.04556872,GLV,CONTRACT,0x394679c2ead2148a0a5b73e2f713cbbb1ca21c7c,9.623247981538057,2.9770502188940765e-7,12.807981403766801,true,,false,,,12.807981403766801
551,0.0000037640192838797175,1.0000000000000009,3368268.530440977,3373254.04556872,GLV,CONTRACT,0xc59b3698ca3388b1a322e3e4cb5a98e6a8acd6ec,9.53985730241906,2.951252459135499e-7,12.696993276945934,true,,false,,,12.696993276945934
552,0.000003762607003925481,1.0000000000000009,3368281.222670275,3373254.04556872,GLV,CONTRACT,0x7bb7ff7c60fd42f686ee4f1bdb7d1466ff148cff,9.536277897474939,2.950145133595011e-7,12.69222929787683,true,,false,,,12.69222929787683
553,0.000003749751567938583,1.0000000000000009,3368293.871534921,3373254.04556872,GLV,CONTRACT,0xc2fbd366f23b9b9543143d263f166f697d6a3a7a,9.503695964273742,2.9400655792122597e-7,12.648864646426476,true,,false,,,12.648864646426476
554,0.000003745902772993027,1.0000000000000009,3368306.5074166046,3373254.04556872,GLV,CONTRACT,0x65a950faa2982257ce4411e3cf42faf4338cdece,9.49394124417331,2.9370478567482896e-7,12.635881683305815,true,,false,,,12.635881683305815
555,0.0000037390891143754813,1.0000000000000009,3368319.1203140863,3373254.04556872,GLV,CONTRACT,0x27150e6fa3aa6cc0f89e2e1d092ab4c04b05a57d,9.47667211614382,2.931705475311281e-7,12.612897481809055,true,,false,,,12.612897481809055
556,0.00000372920973718979,1.0000000000000009,3368331.699885919,3373254.04556872,GLV,CONTRACT,0xfc60171a6ea2e2aee2fef61ef1132aa8ca4dc2d8,9.451632964779238,2.9239593576601654e-7,12.579571832749721,true,,false,,,12.579571832749721
557,0.000003690403477958084,1.0000000000000009,3368344.148554381,3373254.04556872,GLV,CONTRACT,0x59801efd7a20f1a3a4ab0c924388d124bd38f38d,9.35327901183945,2.89353255605532e-7,12.448668461802981,true,,false,,,12.448668461802981
558,0.0000036824994505455555,1.0000000000000009,3368356.5705605503,3373254.04556872,GLV,CONTRACT,0x6a88678ed6908b069e29cd76b60ae3134531cede,9.333246358459363,2.887335249777373e-7,12.422006169357383,true,,false,,,12.422006169357383
559,0.0000036484251640714878,1.0000000000000009,3368368.877625495,3373254.04556872,GLV,CONTRACT,0xa6c358d086c5fb6de7cb98ee58fdf2fae7ffd2ea,9.246885528153175,2.860618643361312e-7,12.307064944658867,true,,false,,,12.307064944658867
560,0.000003639148148897882,1.0000000000000009,3368381.1533967108,3373254.04556872,GLV,CONTRACT,0xa555bbed29861623befe7564b6441c2c4ea24122,9.223373055375045,2.853344819350421e-7,12.275771215693698,true,,false,,,12.275771215693698
561,0.000003622307930573518,1.0000000000000009,3368393.372361592,3373254.04556872,GLV,CONTRACT,0x59e5eef7af77fcb4604bf75d5d04f03bf0743e87,9.18069174381959,2.8401409189466667e-7,12.218964881102778,true,,false,,,12.218964881102778
562,0.000003615949635634608,1.0000000000000009,3368405.569878329,3373254.04556872,GLV,CONTRACT,0xf18c05b5b2848c2b59deabaa740925063dff80ea,9.16457672903641,2.835155574250179e-7,12.19751673697718,true,,false,,,12.19751673697718
563,0.00000358310147929916,1.0000000000000009,3368417.65658989,3373254.04556872,GLV,CONTRACT,0x661cb1013d191a85c798dd56dc53db98d63c298e,9.081323509418278,2.809400338994547e-7,12.086711560729157,true,,false,,,12.086711560729157
564,0.0000035619606253619716,1.0000000000000009,3368429.6719879797,3373254.04556872,GLV,CONTRACT,0x6706ddb5a84de68ce8534aac2e710e1110fc5c06,9.02774229354199,2.7928244416718204e-7,12.015398089658758,true,,false,,,12.015398089658758
565,0.0000035507791139126677,1.0000000000000009,3368441.6496679904,3373254.04556872,GLV,CONTRACT,0x875d8b0ecb66f625399d954ba50b3db0b28f9ece,8.999402900035543,2.78405736034922e-7,11.977680010926822,true,,false,,,11.977680010926822
566,0.0000035438834145090387,1.0000000000000009,3368453.604087055,3373254.04556872,GLV,CONTRACT,0x61ae6466d7fc29c099f37e11f7158984aec7cbac,8.981925840714213,2.7786506532397277e-7,11.954419065016504,true,,false,,,11.954419065016504
567,0.000003541545275656619,1.0000000000000009,3368465.550618984,3373254.04556872,GLV,CONTRACT,0xdcf090a1aa41ca6b9e0e624c874ac94fc342b820,8.975999858586318,2.7768173900395214e-7,11.946531928673478,true,,false,,,11.946531928673478
568,0.000003501402849536144,1.0000000000000009,3368477.361740311,3373254.04556872,GLV,CONTRACT,0xef305baaef7d2bce1384fa56c0de060abf376016,8.87425940826442,2.74534294082214e-7,11.811121327363642,true,,false,,,11.811121327363642
569,0.00000349178305927774,1.0000000000000009,3368489.140411642,3373254.04556872,GLV,CONTRACT,0xb1bdeab546cad875f45939fc3744a696a7b6cb69,8.849878176548257,2.737800357345463e-7,11.778671330956957,true,,false,,,11.778671330956957
